T_loss_1,T_loss_2
0.00123794003928538,0.507314769072414
0.00123794003928538,0.507312173040253
0.00123794003928538,0.507312173040253
0.00123794003928538,0.507312173040253
0.00123794003928538,0.502759503708898
0.00123794003928538,0.502751231992718
0.00123794003928538,0.489372504615231
0.00123794003928538,0.489378787434415
0.00123794003928538,0.489378787434415
0.00123794003928538,0.488980749236016
0.00123794003928538,0.488977330350614
0.00123794003928538,0.488977330350614
0.00123794003928538,0.488980984616129
0.00123794003928538,0.488980984616129
0.00123794003928538,0.488857034823221
0.00123794003928538,0.488861258396011
0.00123794003928538,0.480334507908065
0.00123794003928538,0.480334507908065
0.00123794003928538,0.480333432268278
0.00123794003928538,0.48258416644614
0.00123794003928538,0.48262829813537
0.00123794003928538,0.482629676683368
0.00123794003928538,0.482624640048751
0.000990352031428306,0.481723078133146
0.000990352031428306,0.481721601439286
0.000990352031428306,0.479052171764932
0.000990352031428306,0.478676610183678
0.000990352031428306,0.478676610183678
0.000990352031428306,0.478676610183678
0.000990352031428306,0.478682124471921
0.000990352031428306,0.478683509708865
0.000990352031428306,0.477915367246497
0.000990352031428306,0.477914907036489
0.000990352031428306,0.47703249475949
0.000990352031428306,0.477042783510896
0.000990352031428306,0.470216748407415
0.000990352031428306,0.470216748407415
0.000990352031428306,0.470207120750788
0.000990352031428306,0.470204491971517
0.000990352031428306,0.470204491971517
0.000990352031428306,0.470190140657326
0.000990352031428306,0.469235831289364
0.000990352031428306,0.467890496388323
0.000990352031428306,0.467881586574331
0.000990352031428306,0.467879632426566
0.000990352031428306,0.467879632426566
0.000990352031428306,0.467518223307327
0.000792281625142645,0.467514867852845
0.000792281625142645,0.467523367267954
0.000792281625142645,0.466950513753907
0.000792281625142645,0.466944682283391
0.000792281625142645,0.466944682283391
0.000792281625142645,0.466937193939816
0.000792281625142645,0.466941065752278
0.000792281625142645,0.466941065752278
0.000792281625142645,0.466941065752278
0.000792281625142645,0.466426810176818
0.000792281625142645,0.46641872201703
0.000792281625142645,0.466420768747612
0.000792281625142645,0.464665017213864
0.000792281625142645,0.454113085666952
0.000792281625142645,0.45409842171765
0.000792281625142645,0.452710841599744
0.000792281625142645,0.452158872260758
0.000792281625142645,0.445880036511331
0.000792281625142645,0.445873303435197
0.000792281625142645,0.445872665015627
0.000792281625142645,0.445872665015627
0.000792281625142645,0.445872665015627
0.000792281625142645,0.445885876349804
0.000792281625142645,0.444356047087879
0.000792281625142645,0.444356047087879
0.000792281625142645,0.444356047087879
0.000633825300114116,0.444363400962917
0.000633825300114116,0.443507023209188
0.000633825300114116,0.441951705190343
0.000633825300114116,0.434740946105723
0.000633825300114116,0.434749156584213
0.000633825300114116,0.434750248378235
0.000633825300114116,0.433478586188955
0.000633825300114116,0.433478586188955
0.000633825300114116,0.433468637358552
0.000633825300114116,0.433468100632691
0.000633825300114116,0.433472321690676
0.000633825300114116,0.433459969467476
0.000633825300114116,0.433458484626708
0.000633825300114116,0.433457969536684
0.000633825300114116,0.433464830487385
0.000633825300114116,0.43346970443159
0.000633825300114116,0.433478412781828
0.000633825300114116,0.431364141050777
0.000633825300114116,0.431363872882091
0.000633825300114116,0.426349948422699
0.000507060240091293,0.426355510769354
0.000507060240091293,0.426346506151551
0.000507060240091293,0.426346506151551
0.000507060240091293,0.422525017974288
0.000507060240091293,0.422525017974288
0.000507060240091293,0.422530110750825
0.000507060240091293,0.4127610229297
0.000507060240091293,0.412776628955397
0.000507060240091293,0.412785102597001
0.000507060240091293,0.412785102597001
0.000507060240091293,0.412774832407029
0.000507060240091293,0.409256965338461
0.000507060240091293,0.409256752992746
0.000507060240091293,0.409256752992746
0.000507060240091293,0.409256699243081
0.000507060240091293,0.40883612943967
0.000507060240091293,0.408837370900918
0.000507060240091293,0.408837370900918
0.000507060240091293,0.408821330161842
0.000507060240091293,0.408821330161842
0.000507060240091293,0.408821330161842
0.000507060240091293,0.408821888830388
0.000507060240091293,0.401494900508543
0.000507060240091293,0.401497054330394
0.000507060240091293,0.398172129858966
0.000507060240091293,0.398164084845561
0.000405648192073034,0.398162841684078
0.000405648192073034,0.398162841684078
0.000405648192073034,0.398087237896375
0.000405648192073034,0.398085371856479
0.000405648192073034,0.398087312864596
0.000405648192073034,0.398087312864596
0.000405648192073034,0.398094432025318
0.000405648192073034,0.394260555164227
0.000405648192073034,0.39426458159035
0.000405648192073034,0.394262528059582
0.000405648192073034,0.394261505336313
0.000405648192073034,0.394257870580155
0.000405648192073034,0.394257493586444
0.000405648192073034,0.394342930192087
0.000405648192073034,0.394344534794656
0.000405648192073034,0.394354764561851
0.000405648192073034,0.39369479509847
0.000405648192073034,0.393704110341058
0.000405648192073034,0.390632802062887
0.000405648192073034,0.389889262988551
0.000405648192073034,0.389889262988551
0.000405648192073034,0.389889262988551
0.000405648192073034,0.389881488838887
0.000324518553658427,0.385660872884597
0.000324518553658427,0.385660828407548
0.000324518553658427,0.385661223578513
0.000324518553658427,0.384357059957815
0.000324518553658427,0.382040678181506
0.000324518553658427,0.382040678181506
0.000324518553658427,0.381440029585751
0.000324518553658427,0.381440029585751
0.000324518553658427,0.381442220683776
0.000324518553658427,0.381436772149208
0.000324518553658427,0.381445082226546
0.000324518553658427,0.381435915274188
0.000324518553658427,0.381434345098938
0.000324518553658427,0.381434345098938
0.000324518553658427,0.381432860265725
0.000324518553658427,0.380969508115603
0.000324518553658427,0.380972188109357
0.000324518553658427,0.380820672910513
0.000324518553658427,0.380832272901454
0.000324518553658427,0.380239001222688
0.000324518553658427,0.380238575493072
0.000324518553658427,0.380241443830081
0.000259614842926742,0.379200479975732
0.000259614842926742,0.379201550404178
0.000259614842926742,0.37973050659285
0.000259614842926742,0.37973050659285
0.000259614842926742,0.379725299515804
0.000259614842926742,0.377644948727354
0.000259614842926742,0.377644948727354
0.000259614842926742,0.377534475356278
0.000259614842926742,0.377530327496885
0.000259614842926742,0.377530327496885
0.000259614842926742,0.377521278879185
0.000259614842926742,0.3714966087193
0.000259614842926742,0.363459604466487
0.000259614842926742,0.363459604466487
0.000259614842926742,0.363463404855966
0.000259614842926742,0.363219245134631
0.000259614842926742,0.363158542371079
0.000259614842926742,0.363158542371079
0.000259614842926742,0.363154788105819
0.000259614842926742,0.36315892439546
0.000259614842926742,0.36315892439546
0.000259614842926742,0.363156923885736
0.000259614842926742,0.363160365842778
0.000259614842926742,0.363140621361217
0.000259614842926742,0.361616565603437
0.000259614842926742,0.361616565603437
0.000207691874341394,0.361612674128774
0.000207691874341394,0.361612674128774
0.000207691874341394,0.361614196531344
0.000207691874341394,0.361614196531344
0.000207691874341394,0.361614196531344
0.000207691874341394,0.360249540991376
0.000207691874341394,0.359517738210869
0.000207691874341394,0.359522087456226
0.000207691874341394,0.359522520505584
0.000207691874341394,0.359516946243268
0.000207691874341394,0.359516946243268
0.000207691874341394,0.359521625998194
0.000207691874341394,0.359521625998194
0.000207691874341394,0.358522546750864
0.000207691874341394,0.35851609754669
0.000207691874341394,0.35851609754669
0.000207691874341394,0.358498206701649
0.000207691874341394,0.358500849627508
0.000207691874341394,0.35692351459192
0.000207691874341394,0.356932459521737
0.000207691874341394,0.353454039532707
0.000207691874341394,0.353446832553201
0.000207691874341394,0.353446968085726
0.000207691874341394,0.353444003713837
0.000207691874341394,0.348459617330699
0.000166153499473115,0.348458951510182
0.000166153499473115,0.348456744042184
0.000166153499473115,0.348451092911917
0.000166153499473115,0.342475321283085
0.000166153499473115,0.342475498533064
0.000166153499473115,0.342475498533064
0.000166153499473115,0.342472107859885
0.000166153499473115,0.342466849596684
0.000166153499473115,0.342465167688409
0.000166153499473115,0.340424972668784
0.000166153499473115,0.340298843988101
0.000166153499473115,0.335534211948943
0.000166153499473115,0.335554587936863
0.000166153499473115,0.335556508484778
0.000166153499473115,0.33188262652071
0.000166153499473115,0.331535722690371
0.000166153499473115,0.331535584712548
0.000166153499473115,0.331537789564924
0.000166153499473115,0.331537789564924
0.000166153499473115,0.33153578325228
0.000166153499473115,0.331535892082903
0.000132922799578492,0.331538077822924
0.000132922799578492,0.331537153493857
0.000132922799578492,0.329634201469183
0.000132922799578492,0.329630324483151
0.000132922799578492,0.329630324483151
0.000132922799578492,0.326858708213861
0.000132922799578492,0.326852011284503
0.000132922799578492,0.326859978030906
0.000132922799578492,0.326866032876823
0.000132922799578492,0.325752106553215
0.000132922799578492,0.325755386593617
0.000132922799578492,0.325740000353342
0.000132922799578492,0.325214878119514
0.000132922799578492,0.325214878119514
0.000132922799578492,0.325214482252058
0.000132922799578492,0.325214482252058
0.000132922799578492,0.325214482252058
0.000132922799578492,0.321803828658848
0.000132922799578492,0.321803828658848
0.000132922799578492,0.321803180406991
0.000132922799578492,0.321434803601661
0.000132922799578492,0.321456877839315
0.000132922799578492,0.321456877839315
0.000132922799578492,0.321456700163029
0.000132922799578492,0.319146254924556
0.000106338239662794,0.319170897165201
0.000106338239662794,0.319170897165201
0.000106338239662794,0.319170897165201
0.000106338239662794,0.319175700717383
0.000106338239662794,0.319168991967064
